0.0,0.03595441565124935,0.1626114831255727,0.21813895303958533,0.1007664693753082,0.12396883192247887,0.07645370927068927,0.08975141024733471,9.373645799991209,42.381987199987634
2.5,0.03489667412090448,0.1634572851521144,0.2148373964552376,0.10098732487051208,0.12103270200782719,0.07648345539591633,0.0872044510473149,9.31203600000299,42.55348729999969
5.0,0.035491583931125524,0.16552297696589216,0.22295582677673428,0.10220893532901962,0.12571939182306496,0.07738830897471553,0.09059094957129021,9.139890899998136,42.484697000007145
7.5,0.036646755874570294,0.16907274219892218,0.22794663445718932,0.10455281282368079,0.1284048403067126,0.07924903425280247,0.09268680973111326,8.873894499993185,43.27058149999357
10.0,0.03687906111264417,0.17097862086355026,0.23196072717052507,0.10573301601746593,0.1311374020415008,0.08013107927544379,0.09484722674269087,8.657679299998563,43.734701499997755
12.5,0.03793748473460124,0.17215103281693936,0.22992386268835216,0.10672329497969965,0.1311949344130246,0.08100965176320368,0.09559178526245941,8.51153059999342,44.63387320000038
15.0,0.03815297405743628,0.16947105355343425,0.22609016675930454,0.10533625712609185,0.12987323873976345,0.08009587666457373,0.09510224862675924,8.379892999990261,45.90783930000907
17.5,0.03678117003956624,0.16168266400001124,0.2176082641467762,0.10071449611600435,0.12419766744626935,0.07671095736044536,0.09069828556532954,8.445253500001854,46.89326230000006
20.0,0.03555860058947274,0.15486720558436792,0.20411194335335262,0.09689012850240943,0.1157790345154416,0.0739887820652424,0.08443910406510698,8.465314600005513,47.10597720000078
22.5,0.03494962819087476,0.15409365453303375,0.1949934120757298,0.09654012800453618,0.10996675929888099,0.0737673866804203,0.07999944139070166,8.553615999990143,49.42322789999889
25.0,0.03581008262723297,0.15660628635170873,0.19509164756736058,0.09851272985010624,0.11025543332652017,0.07542388608082408,0.08029003224963599,8.632544799998868,54.688434399999096
27.5,0.035782520932636536,0.15810488633480146,0.19793251944034237,0.09959689110601407,0.11177940380973563,0.07626837792964834,0.08114076067887473,8.985061100000166,52.024952299994766
30.0,0.034915777326019234,0.157600302260647,0.20434231058905472,0.09891264968105654,0.11524496322260587,0.07553535877022712,0.08335087987487956,8.862696299998788,51.888426199991954
32.5,0.03435038672494071,0.15595862872722954,0.2069125829883141,0.0975807569638461,0.11669571929106612,0.07436357838504305,0.08420730368625799,8.816775100000086,52.873389000000316
35.0,0.03312989794774297,0.1506651533743631,0.1992883769312534,0.09423776105763694,0.11293097281387043,0.07178626205694945,0.08167940278865364,9.268087800010107,53.512767800013535
37.5,0.03274353492336977,0.1474435014915641,0.1908173921448737,0.09254488515311164,0.10855787211563026,0.07064703729822097,0.07880086304646201,9.144526600008248,55.41074550000485
40.0,0.03390906438556767,0.147234367634698,0.18737544056861277,0.09299527588139032,0.1066359508729369,0.07127329536211911,0.0775354677217264,9.052775999996811,55.03727040000376
42.5,0.03391646664353146,0.14649322332461526,0.18807504952502568,0.09277381258598719,0.10746681124248385,0.07118695771877685,0.07829504215350623,8.963511900001322,56.02654769999208
45.0,0.03456162067894542,0.146977438936447,0.1894226469054284,0.09336303440636204,0.10806284450626231,0.07176059532666294,0.07863566004566126,8.950039799994556,57.02348780000466
47.5,0.03492520071865555,0.14745308459147913,0.1915464155500431,0.09385362287770774,0.10935409276336716,0.07221090462639822,0.07961593910932355,8.966641300008632,57.630796700002975
50.0,0.03552210119011076,0.1481248193889169,0.1933948738857252,0.09450780130646735,0.11020309974242348,0.0728239632925824,0.08012739416978237,10.170084299999871,56.80086290001054
52.5,0.035345000939240305,0.14939624461863968,0.1977721115840678,0.09510942744404427,0.11254626896533422,0.07318617090702106,0.08173565240681599,9.033602399998927,59.64334739999322
55.0,0.036070511170898996,0.15391825565355285,0.20008080222219485,0.09789776575891532,0.11323169243582759,0.07531777287529062,0.08201192178014433,9.097124300009455,57.41519440000411
57.5,0.035836539930270105,0.15606490469722134,0.20051188590893562,0.09920710750397578,0.11328484704495152,0.07627784608707688,0.08194784411266404,9.09055750000698,58.185659999988275
60.0,0.03508262872328723,0.15337837508492952,0.19877614450128173,0.09762904850059217,0.11258606416752426,0.07507546260995593,0.0814232090590093,9.001178899998195,57.93585460000031
62.5,0.03596578511842729,0.15368669565171902,0.1985835072536984,0.09842049943465908,0.1130448472878451,0.07592710056275578,0.08201677009282782,9.244248000002699,57.380068900005426
65.0,0.036989685388493995,0.16063842995155003,0.20577019236229083,0.10282981752927015,0.11718087753816507,0.07929759277807698,0.08516909141005573,9.037484800006496,57.58076389999769
67.5,0.03811380334785034,0.16766940825855675,0.21228800084248203,0.10731129608354353,0.12058569350730661,0.0827356982333928,0.08751145661795139,8.98757040000055,57.081009400004405
70.0,0.0375466919225813,0.16536857156937337,0.2164083220562724,0.10556930738068301,0.12265447581021188,0.08127201910407016,0.08882254657677517,8.961330299993278,56.35164019999502
72.5,0.037024090945972685,0.16327934405659597,0.22337834374388746,0.10402386620599696,0.1265775011831443,0.07998586607673297,0.09150871264854134,9.019903100008378,55.17456210000091
75.0,0.037500045131112686,0.16532812396289717,0.22798946835546038,0.10553944279791447,0.1301533180665024,0.08123896280559631,0.09440789446904443,8.714317199992365,53.997544700003345
77.5,0.038530175346499274,0.1677854186501649,0.22307778963910174,0.10787749037868509,0.12823461309751177,0.0833485532083074,0.09351161507678502,9.041780200001085,53.50078699999722
80.0,0.03856537748297778,0.1678376633440815,0.22145544435105896,0.10807874948051249,0.1266400677449564,0.08358658677362668,0.09211445049984954,8.966275500002666,52.78560550000111
82.5,0.03889261823665284,0.16498834992375006,0.21753246623687342,0.10660246416142481,0.12534227684734336,0.08260647045436705,0.09153226003254145,9.036796999993385,52.90533770000911
85.0,0.038751406278021816,0.16323818216952335,0.21089987265518148,0.10578726236445973,0.12136359042870142,0.08212021379926265,0.08853595231079761,8.845415899995714,51.07918489999429
87.5,0.03854952143292785,0.1632068378762042,0.20662345252304448,0.1055814105596716,0.11802702686549117,0.08194484787318719,0.08595493718644832,8.84605520000332,51.02051250000659
90.0,0.04000529379793619,0.16492650968833356,0.22009023685100762,0.10637108463714351,0.12600708692767107,0.08249256122225136,0.09187517681283172,8.998320699989563,50.30936990000191
92.5,0.03745096605367321,0.16214813538585635,0.21094344749260163,0.10418597943825912,0.11748322753643732,0.08064368286173576,0.08456109032292355,8.915030399992247,51.356861100008246
95.0,0.03804872827255876,0.16184867446640183,0.20980210086325807,0.10418394018900066,0.1175278392103655,0.0807165297757503,0.08476050136834393,8.783198999997694,52.61208550000447
97.5,0.03873116470447363,0.16133234726295229,0.20903091706608679,0.10424693193506164,0.11853751667846762,0.08090567491974064,0.08605601905030962,9.560728799988283,51.29076210000494
100.0,0.038338717367775,0.16179330223412275,0.21634209594782,0.1044408046786068,0.1233485283982997,0.08095030814021775,0.08952882767718094,9.574320499988971,51.77108219999354
102.5,0.0374811545856102,0.15731323575227704,0.2201818439554517,0.10124783631444866,0.12590324462032304,0.07832205161268314,0.0915120770352732,9.553496699998504,53.637739800004056
105.0,0.0368529161898263,0.1535342840269539,0.21563861712417423,0.09879182760761969,0.12352298613452081,0.07639959179457037,0.09000033462265761,9.210326500004157,53.47792580000532
107.5,0.03528818197054964,0.1493439636841469,0.2057482981893198,0.09597582788403243,0.11826320675008399,0.07412940608836692,0.08625354337693535,9.334259199997177,54.289816699994844
110.0,0.03517270004324651,0.14907523692848001,0.2002634770753247,0.09600456429847253,0.11541063566142298,0.07423237056000892,0.08428298333443894,9.500658700009808,55.74132510001073
112.5,0.03507887799434557,0.15154414899463503,0.19977681875665623,0.09736421123140376,0.11535427419619214,0.07516348976863203,0.08422616985539218,9.410995500002173,56.02119259999017
115.0,0.03510671744934151,0.15276881615434035,0.1972211022046381,0.09809811597394189,0.11432054063150734,0.07569479112741392,0.08361503110232156,9.431543700004113,56.65271730000677
117.5,0.034932680155584456,0.15076619089064994,0.19206042140532487,0.09702930831594647,0.11210058353646307,0.07491569884735579,0.08230633366384785,9.519307599999593,56.83484720000706
120.0,0.034602920375049175,0.14791166177269746,0.18632915276753925,0.09516847303301613,0.10801247495259658,0.07351952710579607,0.07931501905603414,9.507044400001178,56.64218809999875
122.5,0.034505755712388286,0.1461421023454875,0.1865074205741566,0.09350153577582565,0.10666611693093682,0.07211373826606934,0.07787995354794526,9.482983999987482,57.10281300000497
125.0,0.033216078390404746,0.14633387411666243,0.1934121294879663,0.09272117898218085,0.10918449584838398,0.07114614334117675,0.07893997733985009,9.502774699998554,56.42328010000347
127.5,0.032815832664001045,0.1464382486357078,0.19686547030364843,0.09233302410769079,0.11075016632977372,0.07065985249198187,0.07986847121853298,9.527461100005894,57.203604199996335
130.0,0.033016956101913,0.1445568606489749,0.19268959232291388,0.09126151826791581,0.10850327696186547,0.06993488768024064,0.0783484525579655,9.594223099993542,56.51210710000305
132.5,0.0328413367963812,0.1417630686059175,0.1865604825805678,0.08992649168179553,0.10562658377373983,0.06907349740685992,0.07654027110044889,9.495964900008403,56.14194739999948
135.0,0.03242257658237154,0.13952981710918697,0.18359878232604776,0.0886755346687085,0.10420906254968747,0.06816022714503447,0.07552740896990522,9.499255999995512,56.42299479999929
137.5,0.03212290080057937,0.13869698419166576,0.18217027238845493,0.0882521776081314,0.10376834981868091,0.06785031927194737,0.07531569305551622,9.411559700005455,54.84948990000703
140.0,0.032222176731055485,0.1389996294572186,0.1821939458656702,0.08798906937866838,0.10385646100575792,0.06746392583396774,0.07547402039481009,9.541776900005061,54.71754630000214
142.5,0.031816046027842285,0.1402064374172054,0.18080828324562997,0.0882104681866705,0.10304950777883184,0.0674311305238178,0.07495362800429407,9.493547499994747,54.079125299991574
145.0,0.03237018353921821,0.1439227289019931,0.18280734877397303,0.09025424995902061,0.10408467297901162,0.06887605858478027,0.07573585925202789,9.259585899999365,52.798388299997896
147.5,0.03325962679212878,0.1476099620650885,0.18374706190770984,0.09257988487875707,0.10450506127419257,0.07066726108743049,0.07603681301647086,9.328636699996423,51.94898229998944
